respondent_id,country,trust_people,trust_fairness,trust_helpfulness,political_interest,political_self_efficacy,trust_parliament,trust_legal,trust_police,trust_politicians,trust_parties,trust_eu_parliament,trust_un,voted_last_election,contacted_politician,volunteered,left_right,life_satisfaction,satisfaction_economy,satisfaction_government,satisfaction_democracy,satisfaction_education,satisfaction_health_sys,reduce_inequality,gay_rights,immigration_same_ethnicity,immigration_diff_ethnicity,immigration_poor_countries,happiness,social_meeting_freq,close_confidants,social_activity,crime_victim,feel_safe_dark,self_rated_health,health_hampered,religious_belonging,born_in_country,felt_depressed,felt_everything_effort,sleep_restless,was_happy,felt_lonely,enjoyed_life,felt_sad,could_not_get_going,risk_taking,leadership_preference,competitiveness,gender,age,urbanization,education_level,employment_relation,occupation_code,income_decile,intagea,intgndr,intlnga,trust_institutions
51965.0,AT,0.5,0.7,0.5,4,2,0.3,0.3,0.6,0.3,0.3,0.3,0.3,1,2,1,0.4,1.0,1.0,0.5,0.5,0.7,0.5,0.25,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333334,3,2,1.0,1,3,1,1,1,1,2,4,1,4,1,1,0.5,0.8333333333333334,0.6666666666666666,2,61.0,4,3.0,1,5321.0,3.0,60.0,2,GER,0.39999999999999997
51977.0,AT,0.9,0.9,0.9,3,1,0.7,0.9,1.0,0.6,0.5,0.8,1.0,2,2,2,,0.8,0.9,0.7,0.7,0.8,0.8,0.5,0.0,1.0,1.0,1.0,0.9,0.6666666666666666,0.5,3,2,0.6666666666666666,2,3,1,2,1,1,1,4,1,4,1,1,0.0,0.16666666666666666,1.0,2,47.0,1,3.0,1,5131.0,7.0,,2,GER,0.8666666666666667
51995.0,AT,0.6,0.7,0.7,2,2,0.5,0.8,0.8,0.4,0.4,0.5,0.6,1,1,2,0.4,0.8,0.6,0.5,0.7,,0.8,0.5,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8,0.6666666666666666,0.3333333333333333,4,2,1.0,1,3,2,1,1,1,2,2,1,2,1,2,0.0,0.16666666666666666,0.8333333333333334,1,70.0,2,3.0,1,3114.0,5.0,65.0,2,GER,0.7000000000000001
52009.0,AT,0.5,0.9,0.6,2,3,0.5,0.6,0.6,0.5,0.6,0.5,0.5,1,2,2,0.5,0.9,0.4,0.3,0.4,0.8,0.8,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.9,0.8333333333333334,0.5,3,2,0.6666666666666666,2,2,2,1,1,1,4,3,2,3,2,3,0.3333333333333333,0.16666666666666666,0.8333333333333334,2,67.0,1,,1,2359.0,6.0,,1,GER,0.5666666666666668
52020.0,AT,0.7,0.9,0.5,2,2,0.3,0.6,0.6,0.2,0.2,0.1,0.5,1,2,1,0.3,0.9,0.4,0.1,0.8,0.3,0.3,0.25,0.25,1.0,0.6666666666666666,0.6666666666666666,0.8,0.8333333333333334,0.16666666666666666,4,2,0.6666666666666666,4,1,1,1,3,3,3,2,1,3,2,2,0.16666666666666666,0.8333333333333334,0.8333333333333334,1,68.0,4,3.0,1,2411.0,9.0,62.0,2,GER,0.5
52035.0,AT,0.7,0.6,0.8,3,2,0.5,0.6,0.6,0.3,0.3,0.5,0.5,1,2,2,0.5,0.8,0.6,0.6,0.7,0.6,0.7,0.5,0.0,1.0,0.6666666666666666,0.3333333333333333,0.8,0.6666666666666666,0.3333333333333333,2,2,1.0,2,3,1,1,1,2,1,2,1,2,2,2,0.0,0.0,0.8333333333333334,2,50.0,3,7.0,1,3412.0,6.0,63.0,1,GER,0.5666666666666668
52046.0,AT,0.7,0.8,0.5,1,1,0.2,0.7,0.7,0.0,0.1,0.0,0.1,1,1,1,0.4,0.9,0.5,0.0,0.4,0.6,0.7,0.25,0.25,1.0,1.0,1.0,0.9,0.5,0.3333333333333333,5,2,0.6666666666666666,1,1,2,1,1,1,1,4,1,4,1,1,0.6666666666666666,1.0,0.5,1,62.0,3,4.0,1,3412.0,7.0,64.0,1,GER,0.5333333333333333
52062.0,AT,0.7,0.6,0.7,3,2,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1,2,2,0.5,0.9,0.6,0.7,0.8,0.7,0.8,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.9,0.5,0.5,3,2,1.0,1,3,1,1,1,1,1,4,1,4,1,1,0.0,0.3333333333333333,0.8333333333333334,2,64.0,4,3.0,1,4120.0,2.0,43.0,1,GER,1.0
52065.0,AT,0.6,0.7,0.9,2,2,0.9,0.6,0.5,0.9,0.7,0.6,0.8,1,1,2,0.7,0.7,0.5,0.1,0.4,0.3,0.8,0.0,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9,0.8333333333333334,0.3333333333333333,3,2,0.6666666666666666,2,3,2,1,1,2,1,3,1,3,1,2,0.6666666666666666,0.6666666666666666,0.5,1,39.0,4,6.0,1,2359.0,8.0,48.0,1,GER,0.6666666666666666
52089.0,AT,0.4,0.4,0.7,3,2,1.0,1.0,1.0,0.7,0.7,0.9,0.9,1,2,2,0.2,0.9,0.9,0.7,0.9,0.9,0.9,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.9,0.8333333333333334,0.5,4,2,0.6666666666666666,1,3,2,1,1,1,1,3,2,4,1,1,0.0,0.16666666666666666,1.0,2,43.0,1,3.0,1,4120.0,3.0,53.0,1,GER,1.0
52094.0,AT,0.8,0.8,0.8,4,3,0.2,0.6,0.9,0.1,0.2,0.3,0.5,1,2,2,0.5,0.8,0.5,0.2,0.2,0.9,0.6,0.25,0.25,1.0,1.0,0.3333333333333333,0.8,0.5,0.0,2,2,1.0,2,3,1,1,1,1,1,2,1,3,1,1,0.3333333333333333,0.6666666666666666,1.0,1,47.0,3,3.0,1,3115.0,6.0,,1,GER,0.5666666666666668
52117.0,AT,0.6,0.7,0.7,3,2,0.4,0.7,0.7,0.3,0.3,0.1,0.2,1,2,2,0.5,0.8,0.3,0.3,0.3,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.6666666666666666,0.3333333333333333,3,2,1.0,1,3,1,1,1,1,1,3,1,3,1,1,0.3333333333333333,0.5,0.6666666666666666,2,30.0,3,3.0,1,5223.0,7.0,59.0,1,GER,0.6
52150.0,AT,0.9,0.4,0.7,2,3,0.4,0.4,0.4,0.2,0.4,0.1,0.1,1,2,2,0.7,0.9,0.6,0.4,0.7,0.9,0.9,0.25,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.9,0.3333333333333333,0.16666666666666666,1,1,0.6666666666666666,4,1,1,1,2,2,1,2,1,2,2,3,0.16666666666666666,0.6666666666666666,0.5,2,48.0,4,5.0,1,5249.0,8.0,45.0,1,GER,0.4000000000000001
52170.0,AT,0.7,0.6,0.3,3,2,0.1,0.4,0.7,0.0,0.0,0.3,0.2,1,1,2,0.3,0.4,0.1,0.1,0.5,0.7,0.5,0.0,0.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.3333333333333333,1,2,0.6666666666666666,4,2,2,1,4,3,2,2,1,1,2,2,0.0,0.0,0.8333333333333334,2,35.0,1,6.0,1,,7.0,63.0,2,GER,0.39999999999999997
52179.0,AT,0.7,0.7,0.9,3,2,0.1,0.5,0.8,0.0,0.0,0.0,0.3,1,2,1,1.0,1.0,0.9,0.4,0.8,0.0,0.3,0.25,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.16666666666666666,3,2,0.6666666666666666,3,2,7,1,1,1,1,4,1,4,1,1,0.3333333333333333,1.0,0.8333333333333334,1,48.0,5,3.0,1,5414.0,,60.0,2,GER,0.4666666666666666
52249.0,AT,0.7,0.7,0.7,4,2,0.4,0.8,1.0,0.1,0.3,0.2,0.2,1,2,1,0.5,0.8,0.7,0.2,0.4,0.2,0.3,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.5,0.3333333333333333,3,1,1.0,2,2,1,1,1,2,1,4,1,4,1,1,0.16666666666666666,0.6666666666666666,0.6666666666666666,1,53.0,2,5.0,1,7222.0,9.0,58.0,1,GER,0.7333333333333334
52271.0,AT,0.4,0.4,0.5,2,3,0.6,0.7,0.5,0.5,0.7,0.6,0.5,1,1,2,0.6,0.7,0.7,0.8,0.8,0.7,0.8,0.25,0.75,1.0,0.6666666666666666,0.6666666666666666,0.8,0.8333333333333334,0.16666666666666666,4,2,1.0,2,3,1,1,1,1,2,4,1,4,1,2,0.16666666666666666,0.6666666666666666,0.5,1,54.0,3,5.0,1,7231.0,,63.0,1,GER,0.6
52278.0,AT,0.8,0.8,0.9,2,3,0.4,0.7,0.8,0.3,0.2,0.4,0.5,1,2,2,0.5,0.8,0.7,0.5,0.9,0.8,0.9,0.25,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.5,0.3333333333333333,3,2,0.6666666666666666,2,2,1,1,1,2,1,2,1,3,1,1,0.5,0.6666666666666666,0.8333333333333334,1,50.0,4,3.0,1,7413.0,6.0,63.0,2,GER,0.6333333333333334
52280.0,AT,0.4,0.8,0.7,3,1,0.7,0.8,0.8,0.7,0.7,0.7,0.8,2,2,2,0.5,0.8,0.6,0.7,0.7,0.7,0.8,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7,0.8333333333333334,0.16666666666666666,3,2,0.6666666666666666,1,3,1,1,1,1,1,2,1,2,1,1,0.5,0.3333333333333333,0.6666666666666666,2,42.0,3,3.0,1,4312.0,3.0,54.0,2,GER,0.7666666666666666
52284.0,AT,0.5,0.5,0.5,2,2,,0.7,0.7,0.2,0.2,,,1,2,2,,0.8,0.4,0.3,0.4,,0.7,0.25,1.75,0.0,0.0,0.0,0.8,0.6666666666666666,0.5,3,2,1.0,2,3,7,1,1,1,1,2,1,2,1,1,0.5,0.5,0.5,1,46.0,3,3.0,1,7231.0,,60.0,2,GER,0.7
52285.0,AT,0.2,0.2,0.3,3,2,0.4,0.2,0.4,0.7,0.5,0.4,0.3,2,2,2,0.6,0.6,0.6,0.6,0.5,0.6,0.5,0.25,0.5,0.6666666666666666,0.3333333333333333,0.0,0.7,0.5,0.16666666666666666,2,2,0.3333333333333333,2,3,1,1,2,2,2,3,2,2,2,2,0.0,0.16666666666666666,0.5,1,53.0,3,3.0,1,5249.0,,63.0,1,GER,0.3333333333333333
52286.0,AT,0.6,0.4,0.4,2,2,0.5,0.7,0.7,0.3,0.2,0.3,0.6,1,1,2,0.7,0.7,0.6,0.3,0.6,0.6,0.5,0.0,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.8333333333333334,0.5,3,2,0.3333333333333333,2,3,1,1,2,2,3,2,1,2,2,2,0.16666666666666666,0.0,1.0,2,33.0,3,3.0,1,5131.0,6.0,65.0,2,GER,0.6333333333333333
52289.0,AT,0.5,0.7,0.6,2,2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,3,2,2,0.4,0.9,0.1,0.1,0.4,0.6,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9,0.8333333333333334,0.6666666666666666,4,2,0.6666666666666666,1,3,1,1,1,1,1,4,1,4,1,1,0.5,0.5,0.6666666666666666,1,23.0,2,5.0,1,2411.0,8.0,53.0,2,GER,0.4000000000000001
52291.0,AT,0.0,0.0,0.7,2,1,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1,2,2,,1.0,0.5,0.0,0.6,,0.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.9,0.16666666666666666,0.5,2,2,1.0,3,1,1,1,1,2,2,4,1,3,1,2,0.0,0.0,1.0,1,73.0,4,2.0,1,5131.0,2.0,71.0,1,GER,0.0
52305.0,AT,0.8,0.3,0.7,2,3,0.9,1.0,1.0,0.9,0.9,0.9,0.9,1,2,2,0.6,0.9,0.7,0.9,0.8,0.9,0.9,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.9,0.8333333333333334,0.5,4,2,0.6666666666666666,2,3,1,1,1,1,1,4,2,4,1,1,0.3333333333333333,0.5,1.0,2,64.0,1,3.0,1,5131.0,2.0,43.0,1,GER,0.9666666666666667
52438.0,AT,0.8,0.8,0.8,2,3,0.8,0.9,0.8,0.8,0.7,0.6,0.6,1,2,1,0.5,0.9,0.7,0.6,0.8,0.7,0.7,0.25,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8333333333333334,0.5,4,2,1.0,2,1,1,1,1,1,2,4,1,4,1,1,0.5,0.8333333333333334,0.8333333333333334,2,76.0,1,6.0,1,1219.0,3.0,80.0,2,GER,0.8333333333333334
52449.0,AT,0.8,0.8,0.8,3,3,0.7,0.8,0.8,0.5,0.5,0.6,0.3,1,2,2,0.5,1.0,0.7,0.7,0.8,0.8,0.9,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8333333333333334,0.3333333333333333,3,2,0.6666666666666666,1,3,1,1,1,1,1,3,1,3,1,1,0.16666666666666666,0.6666666666666666,1.0,1,57.0,3,5.0,2,1120.0,,45.0,2,GER,0.7666666666666666
52452.0,AT,0.9,0.8,0.9,2,3,0.4,0.4,0.8,0.2,0.2,0.0,0.5,1,1,2,0.4,0.9,0.6,0.3,0.7,0.5,0.2,0.25,0.75,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8,,0.0,4,2,1.0,1,3,1,1,2,1,2,3,1,3,2,1,0.8333333333333334,0.8333333333333334,1.0,1,69.0,4,7.0,1,3322.0,10.0,67.0,1,GER,0.5333333333333333
52471.0,AT,0.6,0.7,0.6,3,4,0.7,0.7,0.7,0.7,0.7,0.7,0.7,2,2,2,0.5,0.7,0.8,0.7,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9,0.5,0.5,3,2,0.6666666666666666,1,3,1,1,1,1,1,3,1,3,2,1,0.16666666666666666,0.3333333333333333,0.6666666666666666,2,47.0,3,5.0,1,2221.0,6.0,63.0,2,GER,0.6999999999999998
52472.0,AT,0.6,1.0,0.5,3,1,0.5,0.4,0.5,0.2,0.2,0.2,0.1,1,2,1,0.1,0.8,0.3,0.3,0.5,0.4,0.6,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,4,2,0.6666666666666666,1,3,2,1,1,1,1,3,1,3,1,1,0.3333333333333333,1.0,1.0,2,57.0,1,6.0,1,3412.0,7.0,57.0,2,GER,0.4666666666666666
52477.0,AT,0.9,0.8,0.7,2,3,0.5,1.0,0.8,0.2,0.1,0.6,0.5,1,1,2,0.0,0.9,0.3,0.3,0.8,0.4,0.3,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.5,3,2,1.0,2,3,2,1,1,1,2,3,1,3,1,1,0.0,0.8333333333333334,1.0,2,57.0,4,3.0,1,4120.0,8.0,50.0,1,GER,0.7666666666666666
52480.0,AT,0.2,0.7,0.6,2,3,0.6,0.7,0.8,0.6,0.6,0.7,0.8,1,2,2,0.7,0.7,0.8,0.8,0.8,0.7,0.8,0.25,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.7,0.3333333333333333,-0.16666666666666666,1,2,1.0,3,2,1,1,1,1,1,3,1,3,2,1,0.3333333333333333,0.0,0.8333333333333334,1,90.0,2,3.0,1,7214.0,3.0,48.0,2,GER,0.6999999999999998
52487.0,AT,0.9,0.8,0.9,2,2,1.0,0.7,0.9,0.8,0.4,1.0,0.7,1,2,2,0.9,0.9,0.3,0.7,0.9,0.7,0.3,0.25,0.5,0.3333333333333333,0.0,0.0,0.0,0.5,0.6666666666666666,3,2,0.6666666666666666,2,3,1,1,2,2,2,2,2,2,2,2,1.0,0.3333333333333333,0.6666666666666666,1,44.0,4,6.0,1,2221.0,8.0,48.0,1,GER,0.8666666666666667
52510.0,AT,0.3,0.6,0.3,1,2,0.4,0.8,0.9,0.4,0.4,0.5,0.5,1,2,2,0.6,0.8,0.5,0.3,0.6,0.3,0.8,1.0,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.5,0.5,3,2,0.6666666666666666,2,3,1,1,1,1,1,3,1,3,2,1,0.3333333333333333,0.5,0.6666666666666666,2,73.0,1,7.0,1,2330.0,,46.0,1,GER,0.7000000000000001
52519.0,AT,0.8,0.7,0.8,3,2,0.3,0.6,0.8,0.0,0.4,0.6,0.4,2,2,2,0.8,0.7,0.8,0.0,0.0,0.7,0.7,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.0,2,2,0.6666666666666666,3,3,1,1,1,1,1,2,2,2,2,1,0.0,0.0,0.6666666666666666,2,78.0,3,2.0,6,,,,1,GER,0.5666666666666667
52532.0,AT,0.2,0.1,0.2,3,2,0.1,0.3,0.8,0.0,0.0,0.0,0.0,1,2,2,0.7,0.7,0.0,0.0,,0.1,0.3,0.0,0.0,0.6666666666666666,0.0,0.0,0.9,0.6666666666666666,0.0,2,2,0.3333333333333333,1,3,2,1,1,1,2,4,1,4,1,1,0.0,0.0,1.0,2,72.0,1,2.0,1,5131.0,4.0,52.0,2,GER,0.4000000000000001
52545.0,AT,0.4,0.4,0.3,2,1,0.3,0.3,0.3,0.2,0.2,0.1,0.1,1,1,2,,0.4,0.2,0.0,0.0,0.2,0.1,0.0,0.25,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,3,2,1.0,3,2,2,1,1,2,1,2,1,2,3,1,0.0,0.5,0.8333333333333334,2,54.0,4,6.0,1,,10.0,64.0,1,GER,0.3
52573.0,AT,0.5,0.6,0.5,3,3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,1,2,2,,0.7,0.4,0.4,0.6,0.8,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8,0.8333333333333334,0.3333333333333333,2,2,0.3333333333333333,2,3,1,1,2,2,3,3,2,3,1,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,2,24.0,3,3.0,7,,4.0,63.0,1,GER,0.3666666666666667
52600.0,AT,0.1,0.5,0.5,3,1,0.6,0.6,0.8,0.6,0.6,0.6,0.6,1,2,2,0.8,0.7,0.7,0.7,0.7,0.3,0.9,0.0,0.0,0.6666666666666666,0.0,0.0,0.7,0.5,0.5,2,2,0.6666666666666666,3,3,1,1,1,1,3,3,2,3,1,1,0.0,0.0,0.8333333333333334,2,42.0,1,2.0,1,9333.0,7.0,,2,GER,0.6666666666666666
52616.0,AT,0.7,0.6,0.8,3,3,0.9,1.0,1.0,0.8,0.8,1.0,0.7,3,2,2,0.5,0.8,0.7,0.8,0.9,0.9,0.9,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,5,2,1.0,1,3,1,1,1,1,1,3,3,4,1,1,0.3333333333333333,0.8333333333333334,0.8333333333333334,1,17.0,3,2.0,6,,2.0,53.0,1,GER,0.9666666666666667
52629.0,AT,0.8,0.8,0.8,2,3,0.8,0.9,0.9,0.7,0.7,0.6,0.8,1,2,2,0.5,0.9,0.5,0.5,0.7,0.9,0.8,0.25,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.9,0.5,0.5,3,2,1.0,2,3,1,1,1,2,1,3,1,3,1,1,0.16666666666666666,0.3333333333333333,1.0,2,59.0,3,3.0,1,5223.0,6.0,62.0,2,GER,0.8666666666666667
52638.0,AT,0.3,0.3,0.3,2,3,0.6,0.7,0.7,0.4,0.6,0.0,0.0,2,2,2,0.5,0.7,0.6,0.5,0.8,0.9,0.9,0.25,0.25,0.6666666666666666,0.3333333333333333,0.0,0.8,0.3333333333333333,-0.16666666666666666,1,2,0.6666666666666666,4,2,1,1,1,2,2,2,2,2,2,1,0.0,0.0,0.5,2,81.0,4,2.0,6,,2.0,63.0,2,GER,0.6666666666666666
52644.0,AT,0.6,0.7,0.6,2,3,0.7,0.9,0.9,0.7,0.7,0.6,0.6,1,2,2,0.5,0.7,0.6,0.7,0.7,0.6,0.8,0.25,0.0,0.3333333333333333,0.0,0.0,0.8,0.5,0.0,3,2,1.0,2,3,1,1,2,1,1,2,1,2,1,2,0.0,0.5,0.6666666666666666,2,50.0,1,5.0,1,3312.0,,53.0,1,GER,0.8333333333333334
52681.0,AT,0.8,0.1,0.4,1,2,0.1,0.5,0.5,0.1,0.1,0.5,0.5,1,1,1,0.6,0.6,0.5,0.2,0.5,0.1,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.8333333333333334,0.5,4,2,0.6666666666666666,1,3,1,1,1,1,1,4,1,4,1,1,0.5,0.8333333333333334,0.8333333333333334,1,45.0,4,7.0,2,6130.0,,68.0,2,GER,0.3666666666666667
52716.0,AT,0.6,0.7,0.5,1,3,0.3,1.0,1.0,0.5,0.5,0.3,0.4,2,2,2,0.6,0.8,0.3,0.4,0.9,1.0,0.6,0.0,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.7,0.5,0.16666666666666666,2,2,0.6666666666666666,2,3,2,1,1,1,2,2,1,3,1,1,0.16666666666666666,0.3333333333333333,0.6666666666666666,1,62.0,3,2.0,1,8332.0,6.0,53.0,2,GER,0.7666666666666666
52731.0,AT,0.5,0.5,0.5,3,2,0.5,0.7,0.8,0.5,0.5,0.5,0.5,1,2,1,0.4,0.6,0.4,0.5,0.6,0.5,0.5,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.16666666666666666,2,2,0.6666666666666666,2,3,1,1,1,1,1,3,1,3,1,1,0.0,0.16666666666666666,1.0,2,71.0,4,3.0,1,3412.0,3.0,69.0,2,GER,0.6666666666666666
52744.0,AT,0.7,0.8,0.5,2,3,0.9,1.0,1.0,0.9,0.6,0.8,0.8,1,2,2,0.6,0.9,0.9,0.9,0.9,0.7,0.7,0.25,0.0,1.0,0.6666666666666666,0.6666666666666666,0.9,0.6666666666666666,0.3333333333333333,2,1,0.6666666666666666,2,3,2,1,1,1,1,3,1,3,1,1,0.8333333333333334,0.6666666666666666,0.8333333333333334,1,58.0,4,7.0,1,1112.0,7.0,,1,GER,0.9666666666666667
52745.0,AT,0.5,0.6,0.6,4,1,0.3,0.3,0.3,0.1,0.1,0.0,0.0,2,2,2,,0.7,0.2,0.0,0.1,0.4,0.7,0.0,0.25,0.3333333333333333,0.0,0.0,0.7,0.5,0.16666666666666666,3,2,1.0,1,3,1,1,1,2,1,2,1,2,1,1,0.5,0.8333333333333334,0.5,1,53.0,3,3.0,1,5413.0,,53.0,1,GER,0.3
52746.0,AT,0.7,0.8,0.9,2,3,0.7,0.8,1.0,0.5,0.5,0.5,0.5,1,2,2,0.7,0.7,0.4,0.5,0.7,1.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.8333333333333334,0.5,5,1,-1.0,3,3,1,1,1,2,1,3,1,3,2,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,2,54.0,4,4.0,1,2221.0,7.0,48.0,1,GER,0.8333333333333334
52759.0,AT,0.5,0.5,0.5,2,3,0.6,1.0,1.0,0.7,0.5,0.3,0.5,1,2,2,0.5,0.9,0.5,0.3,0.5,0.5,0.5,0.25,0.25,1.0,0.3333333333333333,0.0,0.8,0.16666666666666666,0.0,3,2,0.6666666666666666,2,3,1,1,1,1,1,3,1,3,1,1,0.0,0.0,0.5,2,65.0,4,3.0,1,4412.0,6.0,63.0,2,GER,0.8666666666666667
52762.0,AT,0.5,0.5,0.5,3,2,0.6,0.8,0.8,0.4,0.4,,,1,2,2,0.5,0.8,0.3,0.0,0.2,,0.8,0.25,0.25,0.0,0.0,0.0,0.8,0.8333333333333334,0.6666666666666666,3,2,0.6666666666666666,1,3,1,1,1,2,1,3,1,2,1,1,0.3333333333333333,0.5,0.6666666666666666,2,29.0,2,3.0,1,4419.0,,59.0,1,GER,0.7333333333333334
52781.0,AT,0.3,0.6,0.7,4,1,0.5,0.5,0.5,0.2,0.2,0.2,0.2,2,2,2,0.5,0.9,0.6,0.3,0.6,0.9,1.0,0.25,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,3,2,1.0,1,3,1,1,1,1,2,4,1,4,1,1,0.6666666666666666,0.8333333333333334,1.0,2,29.0,4,3.0,1,5223.0,1.0,,1,GER,0.5
52791.0,AT,0.6,0.7,0.6,3,2,0.5,0.8,0.9,0.5,0.3,0.5,0.6,1,2,2,0.5,0.9,0.6,0.6,0.8,0.8,0.7,0.0,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.8333333333333334,0.5,4,2,0.6666666666666666,3,2,1,1,2,1,2,2,1,2,1,2,0.16666666666666666,0.3333333333333333,0.8333333333333334,2,67.0,4,3.0,1,4110.0,7.0,72.0,1,GER,0.7333333333333334
52796.0,AT,0.6,0.8,0.8,2,4,0.5,1.0,1.0,0.3,0.5,0.6,0.7,2,2,2,0.6,0.8,0.6,0.2,0.4,0.8,0.9,0.25,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,0.3333333333333333,3,2,0.6666666666666666,2,3,1,1,1,1,1,3,2,2,2,1,0.0,0.3333333333333333,0.8333333333333334,1,69.0,4,3.0,1,8212.0,,62.0,2,GER,0.8333333333333334
52815.0,AT,0.5,0.7,0.6,3,4,0.4,0.4,0.6,0.4,0.2,0.5,0.5,1,2,2,0.5,0.8,0.7,0.4,0.8,0.4,0.8,0.25,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.16666666666666666,1,2,0.6666666666666666,3,3,2,1,2,1,2,2,1,3,1,1,0.16666666666666666,0.16666666666666666,0.6666666666666666,1,25.0,2,3.0,1,3139.0,6.0,48.0,2,GER,0.4666666666666666
52833.0,AT,0.8,0.7,0.8,2,3,0.4,0.8,0.9,0.4,0.2,0.4,0.5,1,2,2,0.5,0.8,0.6,0.5,0.8,0.8,0.8,0.0,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.5,0.5,3,2,0.6666666666666666,2,3,1,1,1,1,2,3,1,2,1,1,0.16666666666666666,0.5,1.0,1,44.0,3,5.0,1,3114.0,8.0,72.0,1,GER,0.7000000000000001
52858.0,AT,0.6,0.8,1.0,1,2,0.4,0.8,1.0,0.4,0.1,0.3,0.1,1,1,1,0.0,1.0,0.0,0.0,0.3,0.4,0.1,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,0.3333333333333333,3,2,1.0,2,3,2,1,1,1,3,3,2,4,2,1,0.0,0.0,1.0,2,70.0,3,3.0,1,1112.0,3.0,68.0,2,GER,0.7333333333333334
52880.0,AT,0.5,0.7,0.6,3,1,0.6,0.8,0.9,0.1,0.1,0.3,0.7,3,2,2,0.6,0.7,0.8,0.4,0.7,0.8,0.6,0.0,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.7,0.16666666666666666,0.16666666666666666,8,2,0.3333333333333333,4,2,1,2,2,2,2,2,1,2,2,1,0.16666666666666666,0.16666666666666666,1.0,2,61.0,1,1.0,2,9111.0,2.0,57.0,2,GER,0.7666666666666666
52888.0,AT,0.5,0.6,0.4,2,1,0.3,0.3,0.3,0.0,0.0,0.0,0.2,2,2,2,,0.5,0.4,0.4,0.5,0.5,0.3,0.0,0.75,0.6666666666666666,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,2,2,0.6666666666666666,3,2,2,1,2,2,3,2,2,2,2,2,0.0,0.16666666666666666,1.0,2,64.0,4,2.0,1,6113.0,1.0,,1,GER,0.3
